year,year_id,countries,country_id,regions,region_id,western_emerging,west_emerge_id,capital,latitude,longitude,fdi_in_usa_million,globalization_100,gdp_per_capita_usd,interaction_gdp,fdi_by_usa_million,interaction_us_fdi,stock_market_capitalization_gdp,interaction_stock_mkt,government_effectiveness ,rule_of_law
1998,15,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,2055,53,4850.642167,257084.0349,21700.5,1150126.5,28.6364402,1517.731331,0.26,-0.675
1999,16,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,1999,53.5,5385.174743,288154.8521,25353.5,1357064,24.3593281,1299.757156,0.325,-0.565
2000,17,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,7462,54.5,5819.186986,317314.6935,31904,1741391.5,21.54477588,1176.249907,0.33,-0.48
2001,18,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,6645,56.5,6657.503488,376899.4136,38251.5,2162860.5,21.67525279,1218.668633,0.27,-0.415
2002,19,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,7829,58.5,7351.191574,430141.3956,45948,2691256,17.18587097,1005.123144,0.25,-0.365
2003,20,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,9022,59,7568.853221,446562.34,54423.5,3210986.5,15.07364003,889.3447618,0.265,-0.33
2004,21,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,7592,59,7334.253718,432720.9694,56577,3338043,15.1313179,892.7477558,0.24,-0.32
2005,22,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,3595,59.5,7279.928093,433258.0007,60117.5,3578624.5,19.35614133,1152.968174,0.165,-0.35
2006,23,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,5310,61,7881.078897,481142.4051,68535.5,4185817,24.58172914,1502.155535,0.095,-0.36
2007,24,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,8478,62,8672.982819,537724.9348,78326,4856212,31.4826561,1951.924678,0.08,-0.39
2008,25,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,8420,62.5,9355.487496,584861.5651,87005.5,5439864,36.74752187,2297.237115,0.13,-0.46
2009,26,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,11111,63.5,9829.625953,624274.7207,89244.5,5666125,29.43387751,1864.877402,0.18,-0.58
2010,27,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,10970,64,9009.771703,576625.389,85745,5487680,30.10021282,1926.41362,0.185,-0.615
2011,28,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,12500,64.5,8637.18517,557415.55,84899,5476411.5,41.03301925,2647.589157,0.17,-0.555
2012,29,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,12751,65.5,9737.409542,638033.3306,85675,5611674.5,38.78610812,2538.407211,0.235,-0.55
2013,30,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,15869,66,10222.57439,674689.9094,94993.5,6269571,39.16769139,2585.067632,0.325,-0.54
2014,31,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,15198,66.5,10483.45562,697270.6626,95410.5,6340309.5,42.49458652,2825.279789,0.345,-0.535
2015,32,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,15262,67,10827.05008,725412.355,90457.5,6060652.5,38.89248156,2605.796265,0.275,-0.48
2016,33,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,17426,69,10272.78092,707509.6115,97904,6762220,35.41831792,2441.67896,0.205,-0.435
2017,34,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,20693,70.5,9180.580389,647448.9497,99873.5,7041808,33.48391865,2361.037221,0.17,-0.505
2018,35,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,21050,70.5,9016.182754,635776.7177,99295,7000734.5,34.31288527,2419.893851,0.05,-0.565
2019,36,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,21526,71.5,9487.18176,678433.1619,98021,7007427.5,33.74235418,2411.45762,-0.09,-0.605
1984,1,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,1924,51,2787.026408,142143.0955,4638,236763,4.964369604,253.1828498,0.22,-0.17
1985,2,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2204,51.5,2820.417767,145237.1937,4661.5,240168,4.964369604,255.6650346,0.22,-0.17
1986,3,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2202,51.5,2898.375334,149290.9871,4264.5,219524,4.964369604,255.6650346,0.22,-0.17
1987,4,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2627,52,2972.155495,154552.0858,4648,241696,4.964369604,258.1472194,0.22,-0.17
1988,5,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2878,51.5,2970.891869,153013.7957,5760.5,296399,4.964369604,255.6650346,0.22,-0.17
1989,6,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,3392,50.5,2718.656282,137405.3956,6391.5,322722,4.964369604,250.700665,0.22,-0.17
1990,7,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,4188,51.5,2469.189244,127128.8056,7701,398419.5,4.964369604,255.6650346,0.22,-0.17
1991,8,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,4500,53,2525.037761,133827.0013,9101,482353,4.964369604,263.111589,0.22,-0.17
1992,9,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,5069,52.5,2703.894107,141904.4169,9886.5,518742.5,4.964369604,260.6294042,0.22,-0.17
1993,10,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,4652,52,2963.011424,154076.594,10761,559572,4.964369604,258.1472194,0.22,-0.17
1994,11,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,4253,52,3231.000356,168012.0185,11540.5,600106,4.964369604,258.1472194,0.22,-0.17
1995,12,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,4939,52,3414.535931,177555.8684,11974,622648,6.548262928,340.5096723,0.22,-0.17
1996,13,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,6014,53,3491.83421,185069.895,13514,717851,8.406041416,445.7940802,0.22,-0.17
1997,14,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,5599,54.5,3512.184118,191422.8685,15729,857533.5,10.82145246,590.8399223,0.22,-0.17
1998,15,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,6227,55,3635.565843,199956.1214,19175.5,1054652.5,16.66736403,916.7050217,0.26,-0.14
1999,16,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,5275,56,3857.97325,216163.1958,23970,1344274,26.67503077,1500.105004,0.34,-0.08
2000,17,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,3819,57,4028.641496,229632.5653,29708.5,1693384.5,30.84170169,1757.976997,0.35,-0.075
2001,18,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,4385,57.5,4071.470225,234103.9651,32125.5,1846532.5,25.70647087,1476.622765,0.29,-0.125
2002,19,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,5841,58.5,4053.372237,237118.7998,17949.5,1043641.5,21.76064886,1272.524358,0.2,-0.13
2003,20,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,8874,58.5,4086.33077,239030.3947,5491.5,321077.5,22.31385814,1304.610496,0.085,-0.085
2004,21,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,10408,58.5,4196.772442,245546.4533,5625.5,328983.5,23.66412437,1384.276204,-0.015,-0.085
2005,22,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,10983,58.5,4429.72797,259057.8739,5164,302216.5,25.75317049,1505.440878,-0.065,-0.105
2006,23,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,11924,60.5,4754.533804,288055.2481,4872.5,294670,32.20387732,1958.863369,0,-0.095
2007,24,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,1066,64,5132.905143,328721.9193,4731,302689,37.91757321,2428.226865,0.07,-0.11
2008,25,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,916,65.5,5757.538007,377323.0608,5403.5,354313,36.62221988,2397.356636,0.105,-0.14
2009,26,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,1101,67,6660.227609,446729.2967,6067,406385,30.95517879,2071.127471,0.13,-0.16
2010,27,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,952,68,7365.207482,500834.1088,6011.5,408782,28.28224927,1923.19295,0.13,-0.13
2011,28,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,1135,68.5,7829.084463,536418.7578,5608,383922,28.41725864,1946.551432,0.14,-0.08
2012,29,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,1218,70,8720.139967,611047.9092,5502.5,385521.5,29.57546677,2071.502451,0.115,-0.025
2013,30,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,1527,71,10040.26755,712858.9962,5279,374809,30.91096997,2194.678868,0.19,-0.085
2014,31,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2350,71,11305.70563,802705.0997,4695.5,333380.5,29.2962426,2080.033224,0.29,-0.205
2015,32,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2592,71,12342.59884,876324.5173,4596,326316,27.56041545,1956.789497,0.275,-0.14
2016,33,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2749,71,13213.18901,938136.4194,4478.5,317973.5,25.95527626,1842.824615,0.275,-0.085
2017,34,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2466,71,13987.1358,993086.642,4459.5,316624.5,23.88947092,1696.152436,0.24,-0.03
2018,35,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2789,71,14747.15462,1047047.978,4646.5,329901.5,23.7849647,1688.732494,0.105,0.045
2019,36,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2965,71,15371.45965,1091373.635,4948,351308,24.08627134,1710.125265,0,-0.025
1984,1,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,48,47,4168.690682,195988.6732,2169.5,102428,12.98709493,610.3934617,-0.54,-0.75
1985,2,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,103,46.5,3832.14287,178056.4752,1730,80456,12.98709493,603.8999143,-0.54,-0.75
1986,3,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,476,47.5,3566.79411,169428.2142,1657,78660,12.98709493,616.8870092,-0.54,-0.75
1987,4,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,411,47,3487.956983,164023.8032,1741,81648,12.98709493,610.3934617,-0.54,-0.75
1988,5,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,540,46.5,3016.176332,140061.2216,1982.5,92217.5,12.98709493,603.8999143,-0.54,-0.75
1989,6,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,1163,46.5,2927.541557,135984.022,1879.5,87479.5,12.98709493,603.8999143,-0.54,-0.75
1990,7,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,496,46.5,2745.910292,127447.3525,1323,61324,12.98709493,603.8999143,-0.54,-0.75
1991,8,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,512,49,2373.169314,116489.7187,1009.5,49620.5,12.98709493,636.3676516,-0.54,-0.75
1992,9,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,394,52,2568.206964,133639.5886,1257,65534,12.98709493,675.3289364,-0.54,-0.75
1993,10,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,-445,52.5,2799.597612,146909.5926,1699.5,89087.5,12.98709493,681.8224839,-0.54,-0.75
1994,11,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,-312,53,2898.050147,153556.5462,2167,115046,12.98709493,688.3160313,-0.54,-0.75
1995,12,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,-152,54.5,2789.153047,151974.4483,2724.5,148666.5,10.71129179,582.6275012,-0.54,-0.75
1996,13,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,-4,54.5,3124.97859,170109.0277,3360.5,183010.5,6.985594651,381.4398555,-0.54,-0.75
1997,14,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,-332,56,3340.429445,186685.7286,4054,227864,9.900684112,563.1682772,-0.54,-0.75
1998,15,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,-483,58.5,3455.057106,202272.7346,4906.5,287246.5,15.62537203,914.7641158,-0.6,-0.73
1999,16,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,-65,58.5,3840.281957,224615.776,5625.5,328948.5,12.64249998,741.757537,-0.725,-0.695
2000,17,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,792,58,4024.413459,233415.9806,6648.5,385613,7.953792566,461.3199688,-0.775,-0.725
2001,18,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,3814,58.5,4484.57257,262526.2277,8958,524829.5,7.26121087,424.6076105,-0.75,-0.815
2002,19,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,4304,59,4914.356394,289947.0273,10300,607700,5.986102468,353.1800456,-0.805,-0.93
2003,20,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,4349,58,4343.77759,252581.9982,9370,544159,4.670743254,271.2898103,-0.94,-1.065
2004,21,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,5009,57,3486.747309,198744.5966,8554.5,487606.5,4.177715831,238.1298024,-0.985,-1.21
2005,22,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,5292,55.5,3799.15589,210063.3406,8773.5,486426,4.10424,227.736045,-1.015,-1.265
2006,23,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,5380,54,4915.33679,265428.1867,9021.5,487161,3.91141,211.21614,-1,-1.24
2007,24,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,4051,54,6169.177359,333135.5774,9928,536112,3.58985,193.8519,-0.995,-1.33
2008,25,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,2402,54.5,7643.922319,416999.0386,11896.5,648846.5,3.49397,190.421365,-1.075,-1.495
2009,26,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,2612,54,9943.605302,535465.5478,13208,712895,3.49397,188.67438,-1.115,-1.595
2010,27,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,3122,53,11598.92202,614742.8671,11896.5,630514.5,3.49397,185.18041,-1.065,-1.62
2011,28,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,3898,52.5,12795.22914,671234.4651,10251.5,538202,2.5177,132.667385,-1.05,-1.635
2012,29,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,4393,53,12390.354,655253.7579,11170.5,592952,1.353025,71.52192,-1.15,-1.665
2013,30,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,3881,54,11970.42762,646403.0915,12433.5,671409,2.45133,132.37182,-1.17,-1.685
2014,31,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,3926,54.5,12721.10889,693168.2363,13024,709929.5,3.73804,203.72318,-1.16,-1.755
2015,32,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,4186,54,14255.60148,768003.5909,12035,651122,3.73804,201.85416,-1.2,-1.87
2016,33,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,1563,53,13311.24526,705495.9985,10314,546642,3.73804,198.11612,-1.225,-1.975
2017,34,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,1603,53,9830,520990,7469,395857,2.45133,129.92049,-1.255,-2.135
2018,35,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,1673,52.5,6923.5,364568,4143.5,218018.5,1.16462,61.14255,-1.345,-2.25
2019,36,Venezuela,43,Latin America,4,Emerging,2,Caracas,10.488,-66.8792,1705,52,4083,212316,2679.5,139334,1.16462,60.56024,-1.49,-2.29
1984,1,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,-25,37,2710.745972,100297.6009,2144,79328,96.96811658,3587.820314,1.02,0.09
1985,2,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,-12,37,2624.730601,97115.0322,1726.5,63880.5,81.84827738,3028.386263,1.02,0.09
1986,3,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,72,37.5,2118.501849,79288.55668,1418,53161,81.42825899,3059.760321,1.02,0.09
1987,4,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,54.5,38,1911.895163,72652.01619,1444.5,54891,122.9288029,4671.294509,1.02,0.09
1988,5,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,37,37.5,2299.15421,86076.61263,1482,55583.5,154.3603544,5787.347178,1.02,0.09
1989,6,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,26,36.5,2647.004831,96583.42126,1327,48504.5,144.6383903,5285.328339,1.02,0.09
1990,7,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,10,36,2733.8638,98419.09679,944,33984,139.7227946,5030.020606,1.02,0.09
1991,8,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,-17,36,2948.089331,106131.2159,737,26532,132.6543793,4775.557653,1.02,0.09
1992,9,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,-9,35.5,3212.960352,114023.5954,821.5,29140,133.7357836,4739.97611,1.02,0.09
1993,10,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,5,35,3382.510467,118387.8664,873.5,30572.5,135.475468,4741.641381,1.02,0.09
1994,11,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,-4,36,3433.897793,123575.1521,889.5,32032.5,141.7841177,5124.085613,1.02,0.09
1995,12,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,-3,39,3416.979686,133318.7085,1016,39856,173.6718202,6797.261638,1.02,0.09
1996,13,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,-30,43.5,3598.542198,156919.866,1277,55912,182.0662162,7910.790582,1.02,0.09
1997,14,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,-28,46.5,3623.118948,168410.6634,1458.5,67838.5,171.0446958,7949.885557,1.02,0.09
1998,15,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,120,48.5,3521.981691,170857.5092,1997,97607.5,157.2092442,7614.973551,0.93,0.135
1999,16,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,236,51,3351.800296,170744.0356,2421.5,123419,136.5431319,6949.483475,0.75,0.225
2000,17,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,704,54.5,3117.795352,169829.2831,2909,159953,156.2139151,8598.37596,0.675,0.255
2001,18,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,576,58.5,3056.998533,178797.5571,3518,205869,169.9620493,9912.571532,0.71,0.22
2002,19,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,482,61,2849.451024,173633.5364,3316,202030,135.5921257,8256.888642,0.715,0.185
2003,20,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,382,62.5,2584.375958,161482.4479,3202,200191,139.4797624,8726.544477,0.685,0.15
2004,21,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,372,63.5,3126.779909,198862.7757,3457,219581,153.1895045,9725.329074,0.68,0.125
2005,22,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,493,64,4292.455165,274717.1306,3746.5,239776,171.1836019,10955.75052,0.665,0.115
2006,23,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,643,64.5,5108.64203,329644.9182,3941,254208.5,203.3426611,13120.47966,0.64,0.11
2007,24,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,239,65.5,5492.833794,359835.2021,3974.5,260332.5,237.4645875,15566.11342,0.54,0.185
2008,25,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,676,67,5848.816742,392117.5274,4610,309500,269.2155742,18044.82858,0.455,0.175
2009,26,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,594,68.5,5928.213863,405998.9454,5119.5,350625.5,222.4619062,15211.57119,0.49,0.08
2010,27,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,699,68,5811.801314,395151.4933,5223,354940,219.1607622,14852.0942,0.495,0.095
2011,28,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,941,68,6595.706485,449240.9501,5732,390061,258.2186604,17547.08918,0.435,0.13
2012,29,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,755,69.5,7668.014238,533096.6888,5943.5,413036.5,217.9602629,15133.99894,0.4,0.145
2013,30,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,105,70,7754.441415,542810.8991,5670.5,396935,209.2561022,14647.92715,0.38,0.13
2014,31,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,329,70.5,7166.963438,505103.6691,5964,420708.5,243.023561,17140.15753,0.395,0.135
2015,32,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,2936,71,6632.822084,470930.368,6901.5,490006.5,261.5829964,18572.39275,0.39,0.17
2016,33,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,2985,71,6083.910453,431957.6422,7136,506656,248.9276392,17673.86238,0.315,0.135
2017,34,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,3976,71,5503.776027,390768.098,7162,508502,276.3551689,19621.21699,0.3,0.105
2018,35,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,4013,71,5702.699133,404891.6385,7728,548688,336.5804689,23897.21329,0.3,0.04
2019,36,South Africa,44,Africa,5,Emerging,2,Cape Town,-33.9258,18.4232,4061,71,6253.254019,443981.0353,7685.5,545670.5,293.5576507,20842.5932,0.315,-0.07
1984,1,Liberia,45,Africa,5,Emerging,2,Monrovia,6.3005,-10.7969,126,31.5,306.8328947,9665.236183,128.5,4054.5,0.57072,17.9797,-1.72,-1.93
